"","adults_01","Image_name","site","date","month","yday","hour","adult","nestling","sband","bband","day_night","eggs"
"574",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 51/Post-hatch/IMG_8122 (3).JPG",105,2016-07-25 07:04:05,7,207,7,1,0,0,0,"day",NA
"575",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 51/IMG_4031 (2).JPG",105,2016-07-05 18:40:41,7,187,18,1,0,0,0,"day",NA
"576",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 51/IMG_4634.JPG",105,2016-06-16 12:32:36,6,168,12,1,0,0,0,"day",NA
"577",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 51/Post-hatch/2016-07-20 10-31-52 AM M 02_03.JPG",105,2016-07-20 16:31:52,7,202,16,1,2,0,0,"day",NA
"578",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 51/IMG_7933 (2).JPG",105,2016-07-01 07:07:59,7,183,7,1,0,0,0,"day",NA
"579",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_4170 (2).JPG",108,2016-06-18 15:16:55,6,170,15,0,0,0,0,"day",NA
"580",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_4169 (2).JPG",108,2016-06-18 15:16:53,6,170,15,0,0,0,0,"day",NA
"581",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_4598.JPG",108,2016-06-14 07:53:55,6,166,7,0,0,0,0,"day",NA
"582",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_2648 (2).JPG",108,2016-06-17 11:21:32,6,169,11,0,0,0,0,"day",NA
"583",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_3589 (4).JPG",108,2016-06-26 18:46:02,6,178,18,0,0,0,0,"day",NA
"584",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_0004.JPG",108,2016-06-12 18:32:04,6,164,18,0,0,0,0,"day",NA
"585",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_0015 (3).JPG",108,2016-06-29 14:11:20,6,181,14,0,0,0,0,"day",NA
"586",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_3590 (4).JPG",108,2016-06-26 18:46:05,6,178,18,0,0,0,0,"day",NA
"587",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/2016-07-08 04-15-43 PM M 02_03.JPG",108,2016-07-08 10:15:43,7,190,10,1,0,0,0,"day",NA
"588",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_4361 (3).JPG",108,2016-06-30 08:48:45,6,182,8,1,0,0,0,"day",NA
"589",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_5847 (3).JPG",108,2016-07-01 07:31:54,7,183,7,1,0,0,0,"day",NA
"590",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_0689 (4).JPG",108,2016-06-25 09:51:23,6,177,9,1,0,0,0,"day",NA
"591",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/2016-07-08 12-05-43 PM M 01_03.JPG",108,2016-07-08 18:05:43,7,190,18,1,0,0,0,"day",NA
"592",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_0498 (3).JPG",108,2016-06-29 17:55:00,6,181,17,1,0,0,0,"day",NA
"593",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/IMG_5706 (4).JPG",108,2016-06-26 17:00:15,6,178,17,1,0,0,0,"day",NA
"594",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/2016-07-08 04-06-25 PM M 02_03.JPG",108,2016-07-08 10:06:25,7,190,10,1,0,0,0,"day",NA
"595",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_0045 (11).JPG",110,2016-08-03 07:47:54,8,216,7,0,1,0,0,"day",NA
"596",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_8672 (5).JPG",110,2016-07-27 15:09:15,7,209,15,0,1,0,0,"day",NA
"597",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_3229 (10).JPG",110,2016-07-29 14:41:06,7,211,14,0,1,0,0,"day",NA
"598",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_1448 (11).JPG",110,2016-08-03 14:21:09,8,216,14,0,1,0,0,"day",NA
"599",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_5292 (8).JPG",110,2016-07-30 11:35:41,7,212,11,0,2,0,0,"day",NA
"600",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_3071 (10).JPG",110,2016-07-29 12:52:56,7,211,12,0,1,0,0,"day",NA
"601",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_4461 (9).JPG",110,2016-08-01 18:01:46,8,214,18,0,2,0,0,"day",NA
"602",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_8836 (6).JPG",110,2016-08-03 12:07:21,8,216,12,0,1,0,0,"day",NA
"603",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/2016-07-18 09-01-34 PM M 03_03.JPG",110,2016-07-18 15:01:34,7,200,15,1,0,0,0,"day",NA
"604",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/2016-07-16 04-39-32 PM M 03_03.JPG",110,2016-07-16 10:39:32,7,198,10,1,1,0,0,"day",NA
"605",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_2371 (6).JPG",110,2016-07-11 16:39:35,7,193,16,1,1,0,0,"day",NA
"606",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_1927 (9).JPG",110,2016-07-25 14:21:43,7,207,14,1,2,0,0,"day",NA
"607",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/IMG_2973 (3).JPG",110,2016-06-30 08:43:33,6,182,8,1,0,0,0,"day",NA
"608",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_2621 (9).JPG",110,2016-07-25 16:55:09,7,207,16,1,1,0,0,"day",NA
"609",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/2016-07-16 01-38-09 AM M 01_03.JPG",110,2016-07-16 07:38:09,7,198,7,1,1,0,0,"day",NA
"610",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 110/Post-hatch/IMG_4469 (7).JPG",110,2016-07-26 14:26:07,7,208,14,1,2,0,0,"day",NA
"611",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/Post-hatch/IMG_7061 (6).JPG",130,2016-07-30 11:29:42,7,212,11,0,2,0,0,"day",NA
"612",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/Post-hatch/IMG_0718 (8).JPG",130,2016-08-02 08:55:02,8,215,8,0,2,0,0,"day",NA
"613",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/Post-hatch/IMG_8502 (4).JPG",130,2016-07-31 14:16:19,7,213,14,0,2,0,0,"day",NA
"614",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/Post-hatch/IMG_9060 (4).JPG",130,2016-07-31 08:49:54,7,213,8,0,2,0,0,"day",NA
"615",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/Post-hatch/IMG_1899 (7).JPG",130,2016-07-28 14:02:50,7,210,14,0,1,0,0,"day",NA
"616",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/Post-hatch/IMG_9229 (3).JPG",130,2016-07-25 16:22:43,7,207,16,0,2,0,0,"day",NA
"617",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/Post-hatch/IMG_8497 (4).JPG",130,2016-07-31 14:14:49,7,213,14,0,2,0,0,"day",NA
"618",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/Post-hatch/IMG_7099 (6).JPG",130,2016-07-30 11:58:10,7,212,11,0,1,0,0,"day",NA
"619",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/IMG_4659 (4).JPG",130,2016-07-06 10:07:20,7,188,10,1,0,0,0,"day",NA
"620",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/IMG_1757 (3).JPG",130,2016-07-09 07:06:52,7,191,7,1,0,0,0,"day",NA
"621",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/Post-hatch/IMG_8733 (3).JPG",130,2016-07-25 10:45:09,7,207,10,1,1,0,0,"day",NA
"622",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/2016-07-16 05-17-46 PM M 01_03.JPG",130,2016-07-16 11:17:46,7,198,11,1,0,0,0,"day",NA
"623",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/Post-hatch/IMG_6595 (5).JPG",130,2016-07-24 11:11:33,7,206,11,1,1,0,0,"day",NA
"624",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/Post-hatch/2016-07-21 07-29-31 AM M 02_03.JPG",130,2016-07-21 13:29:31,7,203,13,1,1,0,0,"day",NA
"625",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/IMG_3774 (4).JPG",130,2016-07-05 13:20:31,7,187,13,1,0,0,0,"day",NA
"626",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 130/IMG_4203.JPG",130,2016-06-28 11:55:58,6,180,11,1,0,0,0,"day",NA
"627",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_2074.JPG",145,2016-07-30 10:37:15,7,212,10,0,2,0,0,"day",NA
"628",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_1063 (2).JPG",145,2016-07-29 15:07:50,7,211,15,0,2,0,0,"day",NA
"629",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_3020.JPG",145,2016-07-18 17:15:44,7,200,17,0,2,0,0,"day",NA
"630",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_0141 (2).JPG",145,2016-07-28 17:20:15,7,210,17,0,2,0,0,"day",NA
"631",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_1872.JPG",145,2016-07-30 17:39:56,7,212,17,0,3,0,0,"day",NA
"632",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_0582 (2).JPG",145,2016-07-29 10:35:58,7,211,10,0,3,0,0,"day",NA
"633",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_1121 (2).JPG",145,2016-07-29 15:51:07,7,211,15,0,3,0,0,"day",NA
"634",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_9600.JPG",145,2016-07-28 18:06:07,7,210,18,0,2,0,0,"day",NA
"635",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_8001.JPG",145,2016-07-25 16:28:08,7,207,16,1,0,0,0,"day",NA
"636",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_1817.JPG",145,2016-07-16 18:13:21,7,198,18,1,2,0,0,"day",NA
"637",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_8711.JPG",145,2016-07-26 17:11:18,7,208,17,1,0,0,0,"day",NA
"638",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_2398.JPG",145,2016-07-17 12:48:57,7,199,12,1,0,0,0,"day",NA
"639",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_3488.JPG",145,2016-07-18 16:08:55,7,200,16,1,0,0,0,"day",NA
"640",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_8420.JPG",145,2016-07-26 08:15:42,7,208,8,1,0,0,0,"day",NA
"641",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_2949.JPG",145,2016-07-18 16:13:46,7,200,16,1,0,0,0,"day",NA
"642",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 145/Post-hatch/IMG_3321.JPG",145,2016-07-18 08:30:46,7,200,8,1,0,0,0,"day",NA
"643",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_7506.JPG",147,2016-07-29 16:34:05,7,211,16,0,1,0,0,"day",NA
"644",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_9776.JPG",147,2016-07-31 12:40:28,7,213,12,0,2,0,0,"day",NA
"645",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_9242.JPG",147,2016-07-30 17:38:36,7,212,17,0,2,0,0,"day",NA
"646",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_4029 (2).JPG",147,2016-07-26 12:48:55,7,208,12,0,3,0,0,"day",NA
"647",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_0719 (2).JPG",147,2016-07-31 10:54:29,7,213,10,0,2,0,0,"day",NA
"648",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_1863 (2).JPG",147,2016-08-02 11:25:00,8,215,11,0,1,0,0,"day",NA
"649",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_3923 (2).JPG",147,2016-07-26 12:10:50,7,208,12,0,2,0,0,"day",NA
"650",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_4331 (2).JPG",147,2016-07-26 15:49:28,7,208,15,0,2,0,0,"day",NA
"651",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_1919 (2).JPG",147,2016-08-02 12:44:49,8,215,12,1,1,0,0,"day",NA
"652",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_2605 (2).JPG",147,2016-07-26 14:14:12,7,208,14,1,4,0,0,"day",NA
"653",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_3353.JPG",147,2016-08-05 13:35:31,8,218,13,1,1,0,0,"day",NA
"654",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_2418.JPG",147,2016-08-03 16:35:31,8,216,16,1,1,0,0,"day",NA
"655",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_8858.JPG",147,2016-07-30 13:21:42,7,212,13,1,2,0,0,"day",NA
"656",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_1747.JPG",147,2016-07-25 13:38:41,7,207,13,1,2,0,0,"day",NA
"657",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_4579.JPG",147,2016-07-27 18:56:26,7,209,18,1,1,0,0,"day",NA
"658",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 147/Post-hatch/IMG_2075 (2).JPG",147,2016-08-02 13:07:12,8,215,13,1,2,0,0,"day",NA
"659",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 1/IMG_2052 (2).JPG",1,2016-06-24 10:59:23,6,176,10,1,0,0,0,"day",NA
"660",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 1/IMG_0214 (3).JPG",1,2016-07-03 07:15:06,7,185,7,1,0,0,0,"day",NA
"661",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 1/IMG_2919 (3).JPG",1,2016-07-07 15:08:18,7,189,15,1,0,0,0,"day",NA
"662",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 1/Post-hatch/2016-07-16 02-03-38 AM M 01_03.JPG",1,2016-07-16 08:03:38,7,198,8,1,0,0,0,"day",NA
"663",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 1/IMG_5183 (3).JPG",1,2016-07-08 08:38:13,7,190,8,1,0,0,0,"day",NA
"664",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 1/Post-hatch/IMG_1593 (6).JPG",1,2016-08-03 18:49:48,8,216,18,0,2,0,0,"day",NA
"665",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 1/Post-hatch/IMG_3404 (6).JPG",1,2016-08-09 10:26:18,8,222,10,0,2,0,0,"day",NA
"666",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 1/Post-hatch/IMG_4578 (4).JPG",1,2016-07-30 14:30:52,7,212,14,0,3,0,0,"day",NA
"667",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 1/Post-hatch/IMG_1821 (4).JPG",1,2016-07-24 10:03:18,7,206,10,1,1,0,0,"day",NA
"668",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 1/Post-hatch/IMG_3317 (5).JPG",1,2016-07-29 11:21:52,7,211,11,0,3,0,0,"day",NA
"669",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_0023 (5).JPG",3,2016-08-04 14:16:52,8,217,14,1,0,0,0,"day",NA
"670",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_0271 (2).JPG",3,2016-07-24 18:13:06,7,206,18,1,0,0,0,"day",NA
"671",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_0037 (2).JPG",3,2016-07-24 08:12:56,7,206,8,1,0,0,0,"day",NA
"672",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_1076.JPG",3,2016-07-23 15:49:00,7,205,15,1,0,0,0,"day",NA
"673",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_0012 (5).JPG",3,2016-08-04 11:39:10,8,217,11,1,0,0,0,"day",NA
"674",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_0803.JPG",3,2016-07-23 02:45:32,7,205,2,1,0,0,0,"night",NA
"675",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_1231 (2).JPG",3,2016-07-27 01:45:16,7,209,1,1,0,0,0,"night",NA
"676",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_0708 (2).JPG",3,2016-07-25 02:13:30,7,207,2,1,0,0,0,"night",NA
"677",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_1343.JPG",3,2016-07-24 01:13:12,7,206,1,1,0,0,0,"night",NA
"678",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_1363.JPG",3,2016-07-24 01:26:02,7,206,1,1,0,0,0,"night",NA
"679",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_1409 (4).JPG",3,2016-08-11 11:15:54,8,224,11,0,1,0,0,"day",NA
"680",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_1331 (3).JPG",3,2016-08-07 15:36:48,8,220,15,0,1,0,0,"day",NA
"681",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_1284 (4).JPG",3,2016-08-11 09:54:28,8,224,9,0,1,0,0,"day",NA
"682",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_0243.JPG",3,2016-07-20 12:31:20,7,202,12,1,1,0,0,"day",NA
"683",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_0095 (5).JPG",3,2016-08-09 12:50:50,8,222,12,0,1,0,0,"day",NA
"684",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_1580 (4).JPG",3,2016-08-12 01:03:04,8,225,1,0,1,0,0,"night",NA
"685",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_1923 (2).JPG",3,2016-08-13 03:15:50,8,226,3,0,1,0,0,"night",NA
"686",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_0993 (4).JPG",3,2016-08-11 01:53:54,8,224,1,0,1,0,0,"night",NA
"687",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_0698 (2).JPG",3,2016-07-25 01:55:38,7,207,1,1,2,0,0,"night",NA
"688",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 3/Post-hatch/IMG_0618 (3).JPG",3,2016-08-07 01:04:42,8,220,1,0,1,0,0,"night",NA
"689",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 4/Post-hatch/IMG_0642 (5).JPG",4,2016-07-26 15:46:46,7,208,15,1,0,0,0,"day",NA
"690",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 4/Post-hatch/IMG_0079 (6).JPG",4,2016-07-25 18:01:30,7,207,18,1,0,0,0,"day",NA
"691",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 4/IMG_6661 (2).JPG",4,2016-07-04 13:54:58,7,186,13,1,0,0,0,"day",NA
"692",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 4/IMG_1252 (3).JPG",4,2016-06-29 09:15:29,6,181,9,1,0,0,0,"day",NA
"693",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 4/IMG_2042 (2).JPG",4,2016-06-30 07:53:59,6,182,7,1,0,0,0,"day",NA
"694",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 4/Post-hatch/IMG_2296 (5).JPG",4,2016-08-11 15:22:17,8,224,15,0,2,0,0,"day",NA
"695",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 4/Post-hatch/IMG_5932 (3).JPG",4,2016-08-12 17:18:56,8,225,17,0,3,0,0,"day",NA
"696",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 4/Post-hatch/IMG_8112 (3).JPG",4,2016-08-14 13:48:08,8,227,13,0,2,0,0,"day",NA
"697",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 4/Post-hatch/IMG_2185 (5).JPG",4,2016-08-11 13:41:44,8,224,13,0,1,0,0,"day",NA
"698",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 4/Post-hatch/IMG_5592 (3).JPG",4,2016-08-12 11:27:37,8,225,11,0,1,0,0,"day",NA
"699",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 8/IMG_2044.JPG",8,2016-06-24 18:37:02,6,176,18,1,0,0,0,"day",NA
"700",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 8/Post-hatch/IMG_5636 (2).JPG",8,2016-07-07 09:51:51,7,189,9,1,0,0,0,"day",NA
"701",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 8/IMG_4862 (3).JPG",8,2016-07-07 18:22:52,7,189,18,1,0,0,0,"day",NA
"702",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 8/IMG_2665 (3).JPG",8,2016-07-06 07:07:25,7,188,7,1,0,0,0,"day",NA
"703",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 8/Post-hatch/IMG_7475 (2).JPG",8,2016-07-08 15:47:13,7,190,15,1,0,0,0,"day",NA
"704",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 8/Post-hatch/IMG_0370 (9).JPG",8,2016-08-07 11:07:30,8,220,11,0,2,1,0,"day",NA
"705",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 8/Post-hatch/2016-07-15 05-56-15 PM M 02_03.JPG",8,2016-07-15 11:56:15,7,197,11,1,1,0,0,"day",NA
"706",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 8/Post-hatch/IMG_9405 (2).JPG",8,2016-07-20 16:35:32,7,202,16,1,1,0,0,"day",NA
"707",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 8/Post-hatch/IMG_7230 (3).JPG",8,2016-07-20 08:44:33,7,202,8,1,2,0,0,"day",NA
"708",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 8/Post-hatch/IMG_9050 (2).JPG",8,2016-07-20 15:48:35,7,202,15,1,1,0,0,"day",NA
